,Customer ID,Usia,Gender,ID Pembelian,Jenis Produk,Transaksi,Waktu Pembelian,Jenis Pengiriman,Metode Pembayaran,Feedback
775,ID0659,20,Pria,SPXID25229,Food,"Rp 657.000,-",01-06-2024,Hemat,Ngutang,****
776,ID0694,60,Wanita,SPXID44462,Sport,"Rp 673.000,-",08-01-2023,Hemat,Ngutang,***
777,ID0454,42,Pria,SPXID28263,Home,"Rp 574.000,-",22-06-2025,Hemat,Ngutang,**
778,ID0222,25,Pria,SPXID43082,Home,"Rp 334.000,-",19-11-2024,Reguler,Cash,*
779,ID0569,20,Wanita,SPXID18125,Fashion,"Rp 419.000,-",16-07-2025,Next Day,Ngutang,*****
780,ID0522,30,Pria,SPXID41743,Home,"Rp 287.000,-",01-02-2024,Next Day,COD,****
781,ID0957,19,Wanita,SPXID35512,Fashion,"Rp 505.000,-",24-04-2023,Next Day,Ngutang,****
782,ID0011,51,Pria,SPXID02146,Home,"Rp 121.000,-",26-08-2025,Reguler,Transfer,****
783,ID0758,44,Wanita,SPXID41016,Fashion,"Rp 444.000,-",11-05-2024,Next Day,Ngutang,***
784,ID0963,35,Pria,SPXID17941,Fashion,"Rp 24.000,-",11-06-2023,Next Day,Cash,*
785,ID0442,53,Wanita,SPXID45651,Food,"Rp 158.000,-",22-03-2023,Hemat,COD,*****
786,ID0156,21,Wanita,SPXID03029,Home,"Rp 79.000,-",28-09-2023,Next Day,Ngutang,**
787,ID0980,37,Wanita,SPXID29675,Sport,"Rp 295.000,-",28-11-2024,Next Day,Cash,*
788,ID0785,28,Wanita,SPXID46518,Fashion,"Rp 359.000,-",25-08-2025,Reguler,Ngutang,*****
789,ID0629,22,Wanita,SPXID14740,Fashion,"Rp 226.000,-",25-07-2024,Reguler,Cash,*
790,ID0019,54,Wanita,SPXID10256,Sport,"Rp 195.000,-",21-10-2024,Express,Transfer,**
791,ID0271,36,Pria,SPXID35393,Home,"Rp 469.000,-",06-04-2025,Express,Ngutang,*****
792,ID0321,35,Wanita,SPXID18885,Home,"Rp 110.000,-",15-05-2024,Reguler,Ngutang,***
793,ID0491,53,Wanita,SPXID31428,Home,"Rp 354.000,-",03-03-2023,Hemat,Ngutang,*****
794,ID0325,18,Pria,SPXID19107,Food,"Rp 390.000,-",10-02-2023,Next Day,Ngutang,***
795,ID0935,60,Pria,SPXID10078,Sport,"Rp 496.000,-",21-03-2023,Next Day,Cash,****
796,ID0580,42,Wanita,SPXID06269,Fashion,"Rp 368.000,-",03-05-2025,Express,COD,***
797,ID0518,34,Pria,SPXID49861,Food,"Rp 770.000,-",05-03-2024,Hemat,Ngutang,****
798,ID0465,49,Wanita,SPXID06739,Electronics,"Rp 377.000,-",23-08-2025,Reguler,COD,*****
799,ID0075,42,Pria,SPXID49458,Home,"Rp 534.000,-",14-08-2025,Next Day,Cash,****
800,ID0342,57,Wanita,SPXID46689,Sport,"Rp 256.000,-",24-03-2024,Next Day,Ngutang,***
801,ID0608,59,Wanita,SPXID07006,Food,"Rp 170.000,-",11-02-2024,Hemat,Ngutang,*
802,ID0725,46,Pria,SPXID47698,Electronics,"Rp 811.000,-",21-05-2024,Next Day,Cash,**
803,ID0311,43,Pria,SPXID05527,Home,"Rp 78.000,-",29-05-2023,Hemat,Transfer,*
804,ID0302,41,Wanita,SPXID05224,Electronics,"Rp 776.000,-",13-02-2024,Hemat,Cash,**
805,ID0673,52,Pria,SPXID07031,Home,"Rp 543.000,-",01-10-2024,Next Day,Cash,*****
806,ID0713,33,Wanita,SPXID37638,Home,"Rp 672.000,-",01-11-2023,Reguler,Ngutang,**
807,ID0880,60,Wanita,SPXID35691,Electronics,"Rp 218.000,-",23-03-2024,Next Day,Ngutang,****
808,ID0361,30,Wanita,SPXID09304,Sport,"Rp 271.000,-",20-02-2023,Hemat,COD,****
809,ID0761,41,Pria,SPXID02865,Sport,"Rp 970.000,-",28-09-2024,Hemat,Cash,*****
810,ID0629,23,Pria,SPXID45930,Fashion,"Rp 117.000,-",09-09-2024,Next Day,Cash,***
811,ID0101,29,Pria,SPXID09354,Fashion,"Rp 56.000,-",13-11-2025,Express,Ngutang,*
812,ID0874,21,Wanita,SPXID21843,Electronics,"Rp 501.000,-",25-10-2024,Express,Ngutang,*
813,ID0392,55,Pria,SPXID08870,Sport,"Rp 123.000,-",18-08-2025,Express,Transfer,***
814,ID0207,32,Pria,SPXID12974,Home,"Rp 326.000,-",17-06-2023,Reguler,COD,**
815,ID0294,40,Pria,SPXID37362,Food,"Rp 269.000,-",12-04-2024,Next Day,Cash,*****
816,ID0765,23,Pria,SPXID33551,Food,"Rp 492.000,-",14-01-2025,Reguler,COD,*****
817,ID0964,33,Pria,SPXID36364,Sport,"Rp 560.000,-",03-01-2023,Reguler,Transfer,*****
818,ID0576,28,Wanita,SPXID10459,Sport,"Rp 372.000,-",05-04-2023,Hemat,Cash,****
819,ID0047,36,Wanita,SPXID23052,Electronics,"Rp 632.000,-",30-02-2024,Reguler,Transfer,****
820,ID0749,40,Pria,SPXID02026,Fashion,"Rp 740.000,-",22-04-2023,Express,Transfer,*****
821,ID0788,18,Pria,SPXID23875,Home,"Rp 767.000,-",03-06-2025,Express,Cash,**
822,ID0351,43,Pria,SPXID06654,Electronics,"Rp 919.000,-",04-05-2025,Next Day,Ngutang,***
823,ID0278,57,Pria,SPXID31712,Food,"Rp 974.000,-",05-01-2023,Reguler,COD,***
824,ID0935,57,Pria,SPXID06621,Fashion,"Rp 682.000,-",25-05-2024,Reguler,Transfer,*****
825,ID0043,60,Pria,SPXID16831,Food,"Rp 312.000,-",23-04-2025,Next Day,Cash,*
826,ID0840,51,Wanita,SPXID10740,Electronics,"Rp 406.000,-",03-05-2025,Reguler,Cash,*****
827,ID0383,39,Wanita,SPXID35130,Food,"Rp 970.000,-",15-07-2024,Hemat,Transfer,*
828,ID0959,38,Wanita,SPXID15956,Fashion,"Rp 434.000,-",12-04-2024,Hemat,Ngutang,****
829,ID0753,33,Pria,SPXID38599,Fashion,"Rp 58.000,-",12-11-2023,Reguler,Ngutang,****
830,ID0406,52,Pria,SPXID30408,Sport,"Rp 264.000,-",13-01-2025,Next Day,Ngutang,***
831,ID0769,55,Wanita,SPXID49516,Home,"Rp 290.000,-",27-05-2023,Express,COD,***
832,ID0988,34,Wanita,SPXID22682,Electronics,"Rp 864.000,-",15-06-2024,Hemat,COD,****
833,ID0773,36,Pria,SPXID50224,Food,"Rp 491.000,-",17-02-2023,Hemat,Cash,***
834,ID0872,35,Pria,SPXID34356,Food,"Rp 140.000,-",27-10-2023,Reguler,COD,**
835,ID0810,20,Pria,SPXID25467,Food,"Rp 634.000,-",18-10-2025,Reguler,Cash,*
836,ID0045,57,Wanita,SPXID28101,Sport,"Rp 273.000,-",09-02-2024,Express,Ngutang,***
837,ID0117,57,Pria,SPXID48127,Food,"Rp 777.000,-",04-11-2023,Reguler,COD,**
838,ID0454,44,Pria,SPXID17572,Sport,"Rp 580.000,-",24-04-2025,Hemat,Cash,***
839,ID0849,57,Pria,SPXID20260,Sport,"Rp 723.000,-",09-06-2023,Next Day,Ngutang,***
840,ID0690,57,Pria,SPXID23741,Home,"Rp 219.000,-",25-01-2024,Hemat,Transfer,*
841,ID0226,21,Wanita,SPXID21559,Food,"Rp 578.000,-",27-07-2025,Next Day,COD,*
842,ID0672,25,Wanita,SPXID46976,Food,"Rp 461.000,-",18-02-2024,Express,Transfer,**
843,ID0258,29,Pria,SPXID14570,Food,"Rp 482.000,-",04-04-2024,Express,Ngutang,*
844,ID0973,39,Wanita,SPXID11314,Electronics,"Rp 539.000,-",09-07-2025,Reguler,Ngutang,***
845,ID0581,44,Wanita,SPXID43637,Fashion,"Rp 661.000,-",13-04-2023,Next Day,Cash,*****
846,ID0349,30,Wanita,SPXID26967,Electronics,"Rp 424.000,-",23-03-2024,Reguler,Cash,****
847,ID0790,39,Pria,SPXID06450,Sport,"Rp 947.000,-",05-05-2025,Reguler,Transfer,*
848,ID0462,58,Pria,SPXID49401,Food,"Rp 171.000,-",07-09-2023,Express,Cash,*
849,ID0581,57,Pria,SPXID43632,Fashion,"Rp 462.000,-",23-10-2023,Reguler,COD,*****
850,ID0569,23,Pria,SPXID28572,Sport,"Rp 77.000,-",27-01-2024,Hemat,Transfer,*
851,ID0270,29,Pria,SPXID26146,Home,"Rp 258.000,-",25-01-2024,Reguler,Transfer,*****
852,ID0309,46,Wanita,SPXID03862,Electronics,"Rp 316.000,-",14-07-2024,Next Day,COD,***
853,ID0266,24,Pria,SPXID14367,Sport,"Rp 578.000,-",07-10-2023,Next Day,Transfer,***
854,ID0002,33,Pria,SPXID05822,Home,"Rp 444.000,-",17-05-2025,Express,Transfer,*
855,ID0487,31,Wanita,SPXID00943,Food,"Rp 706.000,-",26-02-2023,Express,Cash,***
856,ID0957,44,Wanita,SPXID18817,Fashion,"Rp 911.000,-",26-11-2025,Express,Transfer,**
857,ID1000,37,Pria,SPXID45564,Sport,"Rp 940.000,-",01-11-2024,Reguler,Transfer,*
858,ID0269,20,Wanita,SPXID38321,Electronics,"Rp 821.000,-",27-04-2025,Express,Transfer,*****
859,ID0027,40,Pria,SPXID00814,Sport,"Rp 326.000,-",10-04-2025,Hemat,COD,***
860,ID0256,24,Pria,SPXID39032,Food,"Rp 925.000,-",02-08-2025,Next Day,Transfer,*
861,ID0133,42,Pria,SPXID19183,Home,"Rp 153.000,-",19-07-2023,Hemat,Transfer,**
862,ID0942,29,Pria,SPXID22161,Sport,"Rp 672.000,-",16-07-2023,Next Day,COD,**
863,ID0778,56,Wanita,SPXID27525,Sport,"Rp 994.000,-",04-11-2025,Reguler,Cash,*****
864,ID0579,49,Pria,SPXID44036,Electronics,"Rp 38.000,-",27-02-2023,Express,Ngutang,**
865,ID0561,35,Wanita,SPXID34248,Home,"Rp 870.000,-",05-04-2024,Reguler,Transfer,*****
866,ID0042,18,Wanita,SPXID31105,Fashion,"Rp 707.000,-",24-08-2025,Reguler,Transfer,*
867,ID0631,57,Pria,SPXID12347,Home,"Rp 792.000,-",19-03-2023,Express,Transfer,*
868,ID0073,59,Pria,SPXID19517,Home,"Rp 280.000,-",06-09-2023,Express,Cash,**
869,ID0804,32,Wanita,SPXID15257,Fashion,"Rp 428.000,-",28-09-2024,Hemat,Transfer,***
870,ID0137,59,Wanita,SPXID32066,Food,"Rp 401.000,-",04-11-2023,Reguler,Ngutang,*****
871,ID0015,37,Pria,SPXID10331,Sport,"Rp 900.000,-",08-06-2024,Next Day,Transfer,*****
872,ID0768,24,Pria,SPXID05467,Sport,"Rp 234.000,-",25-09-2024,Next Day,COD,***
873,ID0431,49,Pria,SPXID16173,Home,"Rp 862.000,-",24-11-2025,Express,COD,***
874,ID0420,33,Pria,SPXID21882,Fashion,"Rp 919.000,-",21-07-2025,Hemat,Ngutang,*****
875,ID0663,42,Pria,SPXID06311,Sport,"Rp 565.000,-",21-04-2023,Next Day,Ngutang,****
876,ID0974,21,Wanita,SPXID07037,Home,"Rp 521.000,-",29-10-2023,Reguler,Transfer,*****
877,ID0068,33,Pria,SPXID33519,Sport,"Rp 348.000,-",13-01-2023,Hemat,COD,**
878,ID0294,42,Pria,SPXID10858,Fashion,"Rp 214.000,-",26-06-2023,Express,Ngutang,***
879,ID0664,59,Wanita,SPXID40239,Electronics,"Rp 226.000,-",03-04-2024,Express,Transfer,*****
880,ID0457,40,Pria,SPXID03912,Food,"Rp 184.000,-",06-02-2025,Reguler,Ngutang,*
881,ID0310,38,Wanita,SPXID42174,Home,"Rp 537.000,-",02-06-2023,Reguler,Ngutang,*****
882,ID0971,22,Pria,SPXID15724,Sport,"Rp 175.000,-",15-05-2023,Next Day,Cash,***
883,ID0912,31,Pria,SPXID48528,Sport,"Rp 606.000,-",30-05-2023,Express,Ngutang,****
884,ID0265,38,Wanita,SPXID18976,Food,"Rp 366.000,-",05-04-2024,Reguler,Transfer,****
885,ID0456,39,Pria,SPXID42616,Home,"Rp 117.000,-",09-07-2024,Express,Ngutang,*
886,ID0668,31,Wanita,SPXID04114,Food,"Rp 185.000,-",28-01-2024,Express,COD,*****
887,ID0313,44,Pria,SPXID38695,Sport,"Rp 56.000,-",11-01-2025,Express,Transfer,*
888,ID0621,34,Pria,SPXID28982,Food,"Rp 775.000,-",20-10-2024,Next Day,Ngutang,****
889,ID0631,39,Pria,SPXID48188,Fashion,"Rp 980.000,-",06-05-2024,Reguler,Cash,****
890,ID0478,27,Wanita,SPXID30435,Electronics,"Rp 996.000,-",15-03-2024,Express,Cash,***
891,ID0331,24,Wanita,SPXID09800,Fashion,"Rp 626.000,-",30-03-2024,Express,COD,*****
892,ID0375,19,Wanita,SPXID29529,Fashion,"Rp 748.000,-",15-05-2023,Express,COD,**
893,ID0638,43,Pria,SPXID26435,Food,"Rp 741.000,-",23-11-2024,Next Day,Cash,***
894,ID0657,47,Pria,SPXID48927,Food,"Rp 779.000,-",18-03-2024,Next Day,Cash,****
895,ID0987,23,Pria,SPXID23080,Home,"Rp 135.000,-",12-06-2025,Express,Cash,***
896,ID0571,33,Wanita,SPXID43512,Home,"Rp 974.000,-",02-05-2023,Hemat,COD,***
897,ID0262,51,Pria,SPXID10943,Sport,"Rp 673.000,-",27-02-2025,Hemat,Transfer,****
898,ID0726,34,Wanita,SPXID26832,Home,"Rp 940.000,-",24-06-2024,Hemat,Transfer,**
899,ID0382,48,Wanita,SPXID05132,Sport,"Rp 557.000,-",19-06-2024,Next Day,Cash,**
900,ID0060,35,Wanita,SPXID23852,Fashion,"Rp 786.000,-",19-08-2025,Reguler,COD,**
901,ID0973,20,Wanita,SPXID10855,Home,"Rp 199.000,-",10-11-2023,Express,Transfer,*****
902,ID0099,18,Wanita,SPXID31685,Food,"Rp 298.000,-",21-05-2025,Hemat,Ngutang,***
903,ID0838,47,Pria,SPXID40631,Electronics,"Rp 36.000,-",24-03-2025,Hemat,Transfer,**
904,ID0289,42,Pria,SPXID40771,Home,"Rp 436.000,-",10-11-2023,Next Day,COD,*
905,ID0962,53,Pria,SPXID27671,Electronics,"Rp 688.000,-",18-03-2024,Express,COD,*
906,ID0393,28,Pria,SPXID11380,Sport,"Rp 526.000,-",10-02-2023,Reguler,Ngutang,**
907,ID0256,40,Wanita,SPXID22264,Food,"Rp 48.000,-",01-05-2025,Reguler,COD,**
908,ID0190,20,Wanita,SPXID17437,Electronics,"Rp 429.000,-",15-05-2023,Express,Cash,****
909,ID0636,52,Pria,SPXID26740,Electronics,"Rp 961.000,-",14-03-2025,Express,Cash,***
910,ID0843,33,Pria,SPXID27351,Home,"Rp 807.000,-",11-03-2024,Next Day,Ngutang,*
911,ID0133,27,Wanita,SPXID19145,Electronics,"Rp 834.000,-",30-06-2024,Hemat,Ngutang,**
912,ID0592,47,Wanita,SPXID10575,Sport,"Rp 411.000,-",22-08-2025,Express,Transfer,*****
913,ID0997,34,Wanita,SPXID00758,Electronics,"Rp 491.000,-",28-03-2025,Next Day,Transfer,**
914,ID0475,26,Wanita,SPXID19263,Electronics,"Rp 791.000,-",03-10-2025,Reguler,COD,**
915,ID0484,20,Pria,SPXID16838,Home,"Rp 508.000,-",28-01-2025,Next Day,COD,**
916,ID0473,32,Pria,SPXID18761,Food,"Rp 861.000,-",17-11-2025,Next Day,COD,*
917,ID0358,35,Wanita,SPXID06738,Fashion,"Rp 93.000,-",07-06-2025,Express,Ngutang,*
918,ID0134,28,Pria,SPXID24157,Home,"Rp 841.000,-",02-11-2025,Express,Transfer,***
919,ID0752,37,Pria,SPXID47754,Food,"Rp 676.000,-",01-02-2024,Hemat,Cash,*
920,ID0203,46,Wanita,SPXID48300,Electronics,"Rp 536.000,-",11-05-2025,Next Day,Cash,****
921,ID0134,56,Pria,SPXID47329,Home,"Rp 871.000,-",28-09-2025,Reguler,Ngutang,**
922,ID0135,34,Wanita,SPXID36401,Food,"Rp 140.000,-",05-11-2025,Reguler,Cash,*****
923,ID0811,42,Wanita,SPXID27822,Sport,"Rp 365.000,-",29-06-2023,Hemat,Cash,****
924,ID0982,32,Pria,SPXID03874,Food,"Rp 31.000,-",25-07-2023,Next Day,Ngutang,****
925,ID0445,47,Pria,SPXID18303,Sport,"Rp 891.000,-",01-03-2023,Reguler,Ngutang,*
926,ID0201,27,Pria,SPXID39016,Sport,"Rp 243.000,-",03-02-2024,Reguler,Transfer,****
927,ID0410,39,Wanita,SPXID28647,Electronics,"Rp 571.000,-",21-05-2024,Reguler,Cash,*
928,ID0762,47,Pria,SPXID37827,Fashion,"Rp 276.000,-",26-02-2024,Reguler,Transfer,**
929,ID0755,54,Pria,SPXID39810,Sport,"Rp 520.000,-",12-11-2025,Hemat,Ngutang,*
930,ID0689,53,Pria,SPXID44900,Sport,"Rp 785.000,-",12-01-2025,Reguler,COD,***
931,ID0389,59,Pria,SPXID10769,Sport,"Rp 325.000,-",20-05-2023,Reguler,COD,**
932,ID0680,39,Wanita,SPXID35287,Electronics,"Rp 803.000,-",24-03-2024,Reguler,Transfer,*****
933,ID0764,56,Wanita,SPXID39728,Fashion,"Rp 448.000,-",23-01-2025,Express,COD,**
934,ID0101,50,Pria,SPXID11709,Fashion,"Rp 954.000,-",26-03-2025,Hemat,Transfer,*****
935,ID0093,37,Wanita,SPXID37866,Sport,"Rp 31.000,-",15-11-2024,Hemat,Cash,***
936,ID0480,49,Pria,SPXID22932,Home,"Rp 329.000,-",13-09-2025,Hemat,COD,***
937,ID0654,48,Pria,SPXID29482,Fashion,"Rp 158.000,-",10-03-2025,Reguler,Ngutang,*
938,ID0512,35,Pria,SPXID28523,Food,"Rp 655.000,-",05-01-2024,Express,Cash,****
939,ID0647,28,Pria,SPXID06394,Home,"Rp 146.000,-",26-05-2024,Reguler,Transfer,****
940,ID0872,59,Pria,SPXID04351,Fashion,"Rp 391.000,-",18-06-2023,Reguler,COD,*
941,ID0434,48,Wanita,SPXID32494,Fashion,"Rp 850.000,-",03-01-2024,Next Day,Ngutang,**
942,ID0340,33,Wanita,SPXID46707,Food,"Rp 161.000,-",03-08-2024,Express,Ngutang,*****
943,ID0813,58,Wanita,SPXID33264,Home,"Rp 437.000,-",25-03-2025,Hemat,Cash,*
944,ID0840,57,Pria,SPXID38053,Food,"Rp 190.000,-",17-07-2023,Express,Transfer,*****
945,ID0208,46,Pria,SPXID21689,Food,"Rp 810.000,-",06-10-2024,Hemat,Ngutang,*****
946,ID0127,20,Wanita,SPXID40359,Electronics,"Rp 543.000,-",16-11-2023,Reguler,Ngutang,**
947,ID0749,55,Wanita,SPXID44443,Electronics,"Rp 527.000,-",18-04-2023,Express,Transfer,*
948,ID0081,27,Wanita,SPXID30508,Food,"Rp 866.000,-",17-01-2024,Reguler,Cash,*
949,ID0904,19,Pria,SPXID15784,Electronics,"Rp 37.000,-",30-05-2024,Reguler,Ngutang,****
950,ID0841,22,Pria,SPXID27322,Food,"Rp 752.000,-",10-06-2025,Express,Cash,***
951,ID0774,32,Wanita,SPXID14998,Electronics,"Rp 240.000,-",09-02-2025,Hemat,Cash,****
952,ID0545,54,Pria,SPXID07962,Home,"Rp 840.000,-",28-04-2024,Hemat,Transfer,****
953,ID0882,44,Pria,SPXID31290,Food,"Rp 741.000,-",24-05-2025,Express,COD,****
954,ID0479,20,Pria,SPXID39154,Fashion,"Rp 780.000,-",06-05-2024,Next Day,Cash,**
955,ID0700,59,Pria,SPXID10435,Food,"Rp 101.000,-",13-10-2024,Next Day,COD,****
956,ID0127,43,Pria,SPXID36004,Fashion,"Rp 938.000,-",04-02-2023,Express,Transfer,*****
957,ID0834,49,Wanita,SPXID09234,Sport,"Rp 592.000,-",24-04-2024,Express,Cash,**
958,ID0907,54,Wanita,SPXID19080,Home,"Rp 150.000,-",24-01-2025,Next Day,COD,*****
959,ID0007,29,Pria,SPXID06081,Electronics,"Rp 682.000,-",16-02-2023,Hemat,Cash,*
960,ID0214,57,Wanita,SPXID11615,Fashion,"Rp 720.000,-",03-10-2024,Reguler,Transfer,****
961,ID0615,30,Pria,SPXID28692,Home,"Rp 930.000,-",03-04-2023,Hemat,Ngutang,*****
962,ID0913,53,Wanita,SPXID50267,Food,"Rp 480.000,-",04-06-2023,Hemat,Ngutang,**
963,ID0933,51,Wanita,SPXID33830,Sport,"Rp 419.000,-",01-01-2025,Hemat,Cash,*****
964,ID0870,37,Wanita,SPXID33060,Food,"Rp 350.000,-",07-07-2024,Reguler,Cash,****
965,ID0984,38,Pria,SPXID32531,Electronics,"Rp 517.000,-",15-04-2024,Reguler,Cash,*****
966,ID0471,57,Pria,SPXID20087,Food,"Rp 819.000,-",26-07-2024,Hemat,Ngutang,**
967,ID0003,33,Wanita,SPXID30000,Home,"Rp 408.000,-",03-01-2023,Next Day,Cash,***
968,ID0428,37,Wanita,SPXID00683,Home,"Rp 829.000,-",10-11-2025,Express,Cash,*
969,ID0879,27,Wanita,SPXID44938,Electronics,"Rp 688.000,-",26-01-2023,Reguler,Cash,*****
970,ID0772,40,Wanita,SPXID37094,Food,"Rp 598.000,-",12-02-2024,Express,Ngutang,**
971,ID0737,32,Wanita,SPXID27647,Home,"Rp 21.000,-",18-10-2024,Reguler,Cash,*****
972,ID0141,45,Pria,SPXID36260,Electronics,"Rp 143.000,-",08-03-2024,Express,Cash,**
973,ID0064,58,Pria,SPXID40876,Home,"Rp 886.000,-",26-06-2023,Express,Transfer,***
974,ID0935,19,Pria,SPXID05993,Home,"Rp 427.000,-",25-09-2025,Reguler,COD,****
975,ID0024,48,Wanita,SPXID05058,Fashion,"Rp 265.000,-",28-07-2023,Reguler,Cash,*
976,ID0050,20,Pria,SPXID18009,Fashion,"Rp 264.000,-",01-07-2024,Reguler,Transfer,**
977,ID0150,46,Pria,SPXID01336,Home,"Rp 784.000,-",28-05-2023,Hemat,COD,*
978,ID0401,41,Pria,SPXID04707,Electronics,"Rp 639.000,-",25-08-2024,Express,COD,**
979,ID0781,47,Wanita,SPXID12844,Food,"Rp 275.000,-",26-08-2025,Hemat,Ngutang,****
980,ID0038,31,Pria,SPXID09402,Sport,"Rp 219.000,-",13-03-2023,Next Day,COD,***
981,ID0752,51,Wanita,SPXID45704,Sport,"Rp 316.000,-",09-07-2024,Next Day,Ngutang,*****
982,ID0547,53,Pria,SPXID35018,Sport,"Rp 230.000,-",16-07-2025,Hemat,COD,*
983,ID0841,31,Wanita,SPXID28256,Home,"Rp 283.000,-",06-04-2024,Next Day,COD,****
984,ID0082,40,Pria,SPXID32082,Fashion,"Rp 121.000,-",21-08-2024,Express,Transfer,**
985,ID0572,43,Pria,SPXID35766,Food,"Rp 626.000,-",01-07-2024,Express,Cash,****
986,ID0222,38,Pria,SPXID26829,Fashion,"Rp 903.000,-",09-06-2025,Next Day,Transfer,****
987,ID0241,18,Pria,SPXID15628,Electronics,"Rp 24.000,-",06-11-2023,Express,Transfer,**
988,ID0074,59,Pria,SPXID10732,Electronics,"Rp 225.000,-",19-06-2024,Express,Cash,*****
989,ID0812,20,Pria,SPXID29398,Food,"Rp 859.000,-",27-11-2023,Next Day,Ngutang,****
990,ID0109,30,Pria,SPXID09464,Sport,"Rp 919.000,-",13-08-2024,Express,Transfer,*
991,ID0064,18,Pria,SPXID15163,Sport,"Rp 145.000,-",19-06-2024,Express,Ngutang,*
992,ID0720,59,Pria,SPXID45686,Home,"Rp 937.000,-",30-07-2024,Reguler,Transfer,*
993,ID0879,39,Pria,SPXID08927,Home,"Rp 899.000,-",15-05-2023,Next Day,COD,**
994,ID0714,25,Pria,SPXID38826,Food,"Rp 767.000,-",03-10-2023,Express,Ngutang,**
995,ID0930,43,Wanita,SPXID17636,Electronics,"Rp 236.000,-",02-02-2023,Hemat,Ngutang,*****
996,ID0089,45,Pria,SPXID28358,Sport,"Rp 907.000,-",18-10-2024,Next Day,Cash,***
997,ID0863,20,Wanita,SPXID21359,Sport,"Rp 661.000,-",29-04-2024,Reguler,Ngutang,**
998,ID0430,20,Wanita,SPXID34977,Home,"Rp 451.000,-",13-01-2025,Express,Cash,**
999,ID0112,39,Wanita,SPXID24027,Electronics,"Rp 786.000,-",12-03-2025,Reguler,COD,*****
