,Customer ID,Usia,Gender,ID Pembelian,Jenis Produk,Transaksi,Waktu Pembelian,Jenis Pengiriman,Metode Pembayaran,Feedback
750,ID0449,22,Pria,SPXID48168,Electronics,"Rp 71.000,-",17-03-2024,Next Day,COD,★★★★★
751,ID0734,54,Wanita,SPXID12721,Home,"Rp 41.000,-",25-09-2024,Next Day,Ngutang,★
752,ID0078,28,Pria,SPXID43931,Electronics,"Rp 848.000,-",17-03-2024,Express,Cash,★
753,ID0869,39,Pria,SPXID50094,Electronics,"Rp 307.000,-",14-04-2024,Next Day,Transfer,★★★
754,ID0194,42,Wanita,SPXID16499,Sport,"Rp 49.000,-",01-01-2025,Reguler,COD,★
755,ID0474,57,Wanita,SPXID11181,Fashion,"Rp 241.000,-",24-06-2023,Reguler,Ngutang,★★★★★
756,ID0719,27,Pria,SPXID15652,Sport,"Rp 244.000,-",12-11-2024,Next Day,Cash,★★★
757,ID0123,33,Pria,SPXID07466,Food,"Rp 769.000,-",05-03-2025,Next Day,COD,★★
758,ID0642,20,Pria,SPXID27891,Electronics,"Rp 558.000,-",18-04-2023,Hemat,Ngutang,★★
759,ID0196,41,Pria,SPXID05950,Fashion,"Rp 226.000,-",04-03-2025,Express,Transfer,★★★★
760,ID0514,29,Wanita,SPXID30235,Fashion,"Rp 477.000,-",26-05-2024,Express,Cash,★
761,ID0606,48,Wanita,SPXID45373,Fashion,"Rp 72.000,-",06-02-2024,Next Day,Cash,★★★★★
762,ID0980,55,Wanita,SPXID38064,Fashion,"Rp 75.000,-",01-11-2025,Reguler,Ngutang,★
763,ID0218,36,Pria,SPXID03880,Food,"Rp 414.000,-",29-11-2025,Reguler,Transfer,★★★★
764,ID0386,31,Wanita,SPXID08606,Sport,"Rp 296.000,-",25-11-2023,Express,COD,★
765,ID0564,43,Wanita,SPXID00185,Fashion,"Rp 534.000,-",03-10-2023,Reguler,Ngutang,★★★★
766,ID0448,37,Pria,SPXID09832,Food,"Rp 420.000,-",11-02-2024,Hemat,Ngutang,★★★★
767,ID0544,30,Wanita,SPXID36861,Food,"Rp 771.000,-",07-09-2024,Next Day,Transfer,★★
768,ID0488,41,Pria,SPXID19198,Electronics,"Rp 554.000,-",23-02-2023,Express,COD,★★
769,ID0597,25,Wanita,SPXID30366,Electronics,"Rp 627.000,-",24-09-2025,Express,Ngutang,★★
770,ID0152,46,Pria,SPXID26057,Electronics,"Rp 688.000,-",28-08-2025,Express,COD,★★★★★
771,ID0316,53,Wanita,SPXID26179,Food,"Rp 408.000,-",28-03-2024,Reguler,Transfer,★★
772,ID0680,34,Pria,SPXID34315,Electronics,"Rp 913.000,-",09-01-2025,Hemat,Cash,★
773,ID0118,46,Pria,SPXID16092,Home,"Rp 115.000,-",01-06-2023,Express,COD,★★★★
774,ID0519,29,Wanita,SPXID14385,Home,"Rp 968.000,-",28-10-2023,Express,Transfer,★★
775,ID0356,48,Pria,SPXID07221,Sport,"Rp 826.000,-",24-02-2023,Reguler,Cash,★★★★
776,ID0383,39,Pria,SPXID31373,Sport,"Rp 362.000,-",02-07-2023,Express,Transfer,★★★★
777,ID0882,23,Wanita,SPXID03015,Sport,"Rp 871.000,-",10-05-2024,Next Day,COD,★★★★★
778,ID0171,48,Pria,SPXID08035,Fashion,"Rp 480.000,-",07-11-2024,Next Day,Cash,★★★★
779,ID0968,33,Wanita,SPXID45773,Electronics,"Rp 878.000,-",23-05-2024,Reguler,Ngutang,★
780,ID0116,27,Pria,SPXID30028,Food,"Rp 291.000,-",07-09-2025,Reguler,COD,★★
781,ID0475,32,Pria,SPXID24137,Fashion,"Rp 325.000,-",13-03-2023,Express,Ngutang,★★★
782,ID0816,39,Wanita,SPXID47039,Fashion,"Rp 231.000,-",26-06-2024,Reguler,COD,★★★★★
783,ID0365,21,Pria,SPXID07659,Sport,"Rp 578.000,-",11-10-2024,Express,Ngutang,★★★
784,ID0246,47,Pria,SPXID39824,Food,"Rp 398.000,-",22-01-2025,Next Day,Ngutang,★★★
785,ID0670,60,Wanita,SPXID41679,Sport,"Rp 839.000,-",22-02-2023,Express,COD,★★★★★
786,ID0233,28,Pria,SPXID24482,Sport,"Rp 979.000,-",15-03-2024,Next Day,Cash,★★
787,ID0143,19,Pria,SPXID24613,Fashion,"Rp 106.000,-",30-05-2025,Reguler,Ngutang,★★
788,ID0260,54,Wanita,SPXID32476,Home,"Rp 114.000,-",10-09-2025,Reguler,Ngutang,★★★
789,ID0877,58,Pria,SPXID01575,Fashion,"Rp 19.000,-",29-02-2023,Reguler,Ngutang,★★
790,ID0717,39,Pria,SPXID05374,Sport,"Rp 818.000,-",19-06-2024,Next Day,Transfer,★★
791,ID0137,42,Wanita,SPXID00305,Electronics,"Rp 57.000,-",29-09-2024,Express,Transfer,★★★
792,ID0232,47,Pria,SPXID02719,Fashion,"Rp 85.000,-",19-11-2024,Hemat,COD,★★★
793,ID0712,60,Pria,SPXID07971,Food,"Rp 635.000,-",16-04-2025,Hemat,Ngutang,★★
794,ID0982,47,Wanita,SPXID26720,Home,"Rp 471.000,-",28-11-2025,Next Day,COD,★★★★
795,ID0403,55,Pria,SPXID21731,Fashion,"Rp 225.000,-",09-01-2024,Reguler,Ngutang,★★★★★
796,ID0096,55,Wanita,SPXID04463,Home,"Rp 120.000,-",29-04-2023,Hemat,Cash,★
797,ID0343,55,Pria,SPXID08408,Food,"Rp 397.000,-",13-05-2025,Reguler,Transfer,★★★★★
798,ID0439,51,Wanita,SPXID29284,Home,"Rp 839.000,-",22-10-2024,Express,Ngutang,★★
799,ID0806,36,Wanita,SPXID17726,Home,"Rp 313.000,-",14-07-2023,Hemat,Transfer,★★★
800,ID0234,49,Pria,SPXID44276,Sport,"Rp 858.000,-",06-11-2023,Hemat,COD,★★★★★
801,ID0683,31,Wanita,SPXID07574,Electronics,"Rp 119.000,-",11-05-2025,Reguler,Transfer,★★★★
802,ID0085,55,Wanita,SPXID48667,Electronics,"Rp 185.000,-",04-05-2023,Hemat,COD,★
803,ID0091,38,Wanita,SPXID49353,Home,"Rp 637.000,-",10-04-2025,Express,Cash,★★★
804,ID0778,23,Wanita,SPXID20211,Electronics,"Rp 231.000,-",17-04-2024,Express,Transfer,★★★★
805,ID0237,19,Wanita,SPXID36381,Food,"Rp 174.000,-",24-03-2024,Next Day,Cash,★★
806,ID0172,46,Pria,SPXID38563,Food,"Rp 543.000,-",08-07-2024,Hemat,Ngutang,★★★★★
807,ID0338,32,Pria,SPXID26457,Fashion,"Rp 377.000,-",07-10-2023,Next Day,COD,★
808,ID0863,43,Pria,SPXID03127,Sport,"Rp 700.000,-",02-06-2024,Express,Cash,★
809,ID0727,49,Wanita,SPXID11373,Fashion,"Rp 31.000,-",11-06-2025,Reguler,Ngutang,★★★★★
810,ID0285,23,Pria,SPXID43924,Sport,"Rp 180.000,-",16-11-2025,Next Day,Transfer,★★
811,ID0998,29,Pria,SPXID32713,Sport,"Rp 997.000,-",22-08-2024,Reguler,COD,★★
812,ID0469,52,Pria,SPXID26694,Electronics,"Rp 314.000,-",19-06-2025,Reguler,Ngutang,★★★★★
813,ID0380,48,Wanita,SPXID23438,Food,"Rp 792.000,-",08-06-2023,Hemat,Cash,★★
814,ID0253,45,Wanita,SPXID30425,Food,"Rp 563.000,-",13-01-2025,Hemat,Cash,★★
815,ID0332,50,Pria,SPXID16195,Food,"Rp 404.000,-",24-03-2025,Express,Transfer,★★★★★
816,ID0424,55,Wanita,SPXID26902,Home,"Rp 292.000,-",26-09-2025,Reguler,Cash,★★
817,ID0214,34,Pria,SPXID09168,Sport,"Rp 446.000,-",29-03-2023,Hemat,COD,★★★
818,ID0411,23,Wanita,SPXID05529,Fashion,"Rp 678.000,-",14-03-2023,Hemat,COD,★★★★★
819,ID0607,32,Wanita,SPXID42326,Electronics,"Rp 302.000,-",26-02-2023,Reguler,Transfer,★★★★
820,ID0650,53,Pria,SPXID25787,Sport,"Rp 225.000,-",13-03-2024,Express,Transfer,★★
821,ID0372,56,Wanita,SPXID09188,Electronics,"Rp 128.000,-",08-04-2023,Hemat,Cash,★★★
822,ID0221,32,Wanita,SPXID19559,Home,"Rp 457.000,-",21-05-2025,Next Day,Ngutang,★★★★★
823,ID0036,31,Wanita,SPXID06182,Home,"Rp 635.000,-",22-07-2024,Express,Cash,★
824,ID0155,30,Pria,SPXID15379,Fashion,"Rp 821.000,-",09-01-2023,Hemat,Cash,★
825,ID0525,59,Pria,SPXID49466,Home,"Rp 517.000,-",30-04-2023,Hemat,Transfer,★★★★
826,ID0153,30,Pria,SPXID23943,Food,"Rp 68.000,-",19-02-2024,Hemat,Ngutang,★★★★
827,ID0614,44,Pria,SPXID48633,Fashion,"Rp 275.000,-",13-07-2023,Hemat,Transfer,★
828,ID0177,21,Wanita,SPXID02277,Electronics,"Rp 512.000,-",21-03-2025,Hemat,Ngutang,★★★★★
829,ID0695,21,Pria,SPXID24605,Sport,"Rp 240.000,-",03-04-2025,Hemat,Cash,★★
830,ID0175,25,Wanita,SPXID48400,Electronics,"Rp 535.000,-",11-01-2024,Reguler,Transfer,★★★★★
831,ID0983,41,Wanita,SPXID05069,Food,"Rp 684.000,-",08-11-2025,Reguler,Cash,★★
832,ID0121,60,Pria,SPXID35761,Food,"Rp 566.000,-",24-10-2023,Next Day,Transfer,★★★★
833,ID0568,23,Pria,SPXID20194,Home,"Rp 242.000,-",28-07-2023,Express,COD,★★★★
834,ID0089,37,Wanita,SPXID26103,Sport,"Rp 320.000,-",07-10-2023,Next Day,COD,★★★
835,ID0125,43,Wanita,SPXID37796,Sport,"Rp 967.000,-",11-02-2024,Express,COD,★★
836,ID0501,55,Wanita,SPXID28691,Home,"Rp 827.000,-",12-04-2023,Reguler,Cash,★★
837,ID0799,49,Wanita,SPXID30816,Electronics,"Rp 889.000,-",11-06-2023,Reguler,COD,★★
838,ID0955,48,Pria,SPXID39345,Home,"Rp 635.000,-",28-05-2024,Hemat,Cash,★★
839,ID0282,51,Pria,SPXID50200,Food,"Rp 515.000,-",08-10-2025,Hemat,Ngutang,★★★★
840,ID0246,28,Wanita,SPXID23738,Sport,"Rp 557.000,-",14-08-2024,Express,COD,★★★
841,ID0797,58,Pria,SPXID31155,Electronics,"Rp 822.000,-",09-02-2025,Next Day,Cash,★★★★★
842,ID0276,40,Wanita,SPXID45036,Home,"Rp 176.000,-",19-01-2025,Express,COD,★
843,ID0244,50,Wanita,SPXID11812,Home,"Rp 579.000,-",24-02-2025,Reguler,Cash,★★★★
844,ID0826,48,Pria,SPXID09887,Food,"Rp 306.000,-",06-10-2023,Reguler,COD,★★
845,ID0752,27,Wanita,SPXID17197,Home,"Rp 835.000,-",13-11-2025,Reguler,Transfer,★★★★
846,ID0798,18,Pria,SPXID27390,Food,"Rp 753.000,-",27-08-2023,Next Day,Cash,★★
847,ID0145,22,Wanita,SPXID42121,Electronics,"Rp 950.000,-",23-01-2023,Next Day,COD,★
848,ID0577,47,Pria,SPXID28872,Sport,"Rp 231.000,-",18-08-2025,Reguler,Transfer,★★★★
849,ID0095,60,Wanita,SPXID48303,Food,"Rp 72.000,-",08-05-2025,Next Day,Ngutang,★★★★
850,ID0981,23,Pria,SPXID05501,Home,"Rp 34.000,-",09-09-2023,Next Day,Cash,★
851,ID0350,33,Wanita,SPXID03339,Sport,"Rp 387.000,-",07-04-2024,Hemat,Ngutang,★★
852,ID0217,36,Pria,SPXID40675,Food,"Rp 310.000,-",29-10-2025,Hemat,COD,★
853,ID0152,42,Wanita,SPXID43244,Fashion,"Rp 818.000,-",17-08-2025,Next Day,COD,★★★★
854,ID0388,45,Wanita,SPXID41338,Sport,"Rp 685.000,-",03-03-2025,Next Day,Ngutang,★★★★★
855,ID0456,36,Pria,SPXID31809,Fashion,"Rp 66.000,-",10-09-2024,Express,Ngutang,★★★★★
856,ID0022,58,Pria,SPXID08575,Home,"Rp 843.000,-",24-08-2024,Reguler,Cash,★★★★
857,ID0476,48,Pria,SPXID08738,Fashion,"Rp 189.000,-",27-04-2024,Next Day,COD,★★★
858,ID0272,49,Wanita,SPXID39888,Electronics,"Rp 240.000,-",14-06-2023,Next Day,COD,★★★★
859,ID0086,57,Wanita,SPXID02356,Home,"Rp 835.000,-",02-01-2024,Hemat,Transfer,★★★★
860,ID0422,49,Wanita,SPXID44684,Home,"Rp 921.000,-",14-08-2023,Next Day,Ngutang,★★
861,ID0204,47,Pria,SPXID35806,Home,"Rp 573.000,-",10-07-2025,Next Day,COD,★★★★
862,ID0550,40,Pria,SPXID39309,Electronics,"Rp 432.000,-",18-03-2025,Hemat,Ngutang,★★★
863,ID0061,50,Pria,SPXID22661,Electronics,"Rp 478.000,-",28-04-2025,Reguler,Cash,★★★
864,ID0756,36,Pria,SPXID41694,Home,"Rp 773.000,-",17-01-2023,Reguler,Transfer,★★
865,ID0560,31,Pria,SPXID40854,Fashion,"Rp 633.000,-",27-08-2024,Hemat,Ngutang,★★★★★
866,ID0104,21,Pria,SPXID30200,Home,"Rp 865.000,-",10-09-2023,Next Day,Ngutang,★★
867,ID0284,52,Pria,SPXID29208,Home,"Rp 211.000,-",19-03-2025,Reguler,Ngutang,★★★
868,ID0415,45,Wanita,SPXID08995,Food,"Rp 189.000,-",03-09-2025,Hemat,Cash,★★★
869,ID0132,44,Pria,SPXID18206,Sport,"Rp 426.000,-",09-08-2023,Hemat,Transfer,★
870,ID0960,37,Pria,SPXID02283,Electronics,"Rp 742.000,-",09-02-2025,Express,COD,★
871,ID0946,54,Wanita,SPXID15008,Electronics,"Rp 627.000,-",11-05-2025,Hemat,Transfer,★★★★★
872,ID0495,57,Pria,SPXID20021,Sport,"Rp 909.000,-",16-06-2023,Reguler,COD,★★
873,ID0094,19,Wanita,SPXID47136,Sport,"Rp 278.000,-",29-10-2024,Hemat,COD,★★★★★
874,ID0787,36,Wanita,SPXID11915,Home,"Rp 625.000,-",21-07-2025,Reguler,Ngutang,★★
875,ID0789,51,Pria,SPXID15559,Food,"Rp 496.000,-",01-07-2025,Next Day,Cash,★
876,ID0586,47,Wanita,SPXID24880,Home,"Rp 972.000,-",10-10-2023,Next Day,Transfer,★
877,ID0940,57,Wanita,SPXID11619,Fashion,"Rp 701.000,-",12-02-2023,Hemat,Cash,★★★★
878,ID0501,29,Pria,SPXID22395,Home,"Rp 485.000,-",12-05-2023,Express,Transfer,★
879,ID0561,19,Pria,SPXID18735,Food,"Rp 547.000,-",06-09-2023,Reguler,Ngutang,★★★★★
880,ID0782,20,Pria,SPXID27679,Sport,"Rp 186.000,-",07-03-2023,Hemat,Cash,★★★★
881,ID0613,42,Pria,SPXID26367,Fashion,"Rp 574.000,-",02-01-2023,Next Day,Ngutang,★★★
882,ID0249,60,Wanita,SPXID37226,Food,"Rp 523.000,-",13-02-2023,Reguler,COD,★★
883,ID0363,24,Pria,SPXID36375,Fashion,"Rp 753.000,-",10-01-2025,Hemat,Ngutang,★
884,ID0426,32,Pria,SPXID36612,Home,"Rp 846.000,-",19-04-2023,Next Day,Transfer,★★
885,ID0649,20,Wanita,SPXID36686,Electronics,"Rp 396.000,-",12-03-2023,Next Day,Cash,★★★★
886,ID0672,32,Pria,SPXID32042,Fashion,"Rp 759.000,-",12-02-2023,Hemat,COD,★
887,ID0030,21,Pria,SPXID48105,Fashion,"Rp 802.000,-",13-04-2023,Hemat,Transfer,★★
888,ID0596,60,Wanita,SPXID38200,Electronics,"Rp 503.000,-",21-11-2024,Hemat,Cash,★★★★★
889,ID0817,40,Pria,SPXID37970,Electronics,"Rp 276.000,-",22-10-2023,Reguler,Transfer,★★★★
890,ID0470,47,Pria,SPXID19244,Fashion,"Rp 534.000,-",04-01-2024,Next Day,Cash,★★★★
891,ID0969,18,Pria,SPXID35432,Electronics,"Rp 524.000,-",01-01-2023,Hemat,Transfer,★★★★★
892,ID0473,59,Wanita,SPXID06951,Sport,"Rp 910.000,-",30-01-2023,Hemat,Transfer,★★★★
893,ID0555,25,Pria,SPXID16474,Sport,"Rp 290.000,-",06-04-2025,Express,Ngutang,★★★★
894,ID0764,26,Pria,SPXID05216,Fashion,"Rp 180.000,-",23-10-2023,Next Day,Transfer,★
895,ID0352,57,Wanita,SPXID23324,Electronics,"Rp 466.000,-",06-11-2023,Next Day,Ngutang,★★★★
896,ID0155,40,Wanita,SPXID22574,Home,"Rp 553.000,-",21-01-2023,Reguler,COD,★★★★★
897,ID0063,34,Pria,SPXID49020,Sport,"Rp 867.000,-",21-11-2025,Express,Cash,★★★
898,ID0542,23,Wanita,SPXID29051,Sport,"Rp 931.000,-",19-11-2024,Express,COD,★★★★★
899,ID0166,37,Pria,SPXID01927,Home,"Rp 878.000,-",01-01-2023,Reguler,Ngutang,★★★★
900,ID0022,55,Pria,SPXID48461,Home,"Rp 512.000,-",18-04-2024,Hemat,Ngutang,★★
901,ID0590,27,Pria,SPXID00529,Food,"Rp 361.000,-",24-04-2025,Hemat,COD,★★★★
902,ID0864,31,Pria,SPXID02052,Fashion,"Rp 510.000,-",29-04-2024,Express,Cash,★★★
903,ID0760,18,Pria,SPXID00650,Sport,"Rp 658.000,-",04-07-2023,Reguler,COD,★★★
904,ID0765,36,Wanita,SPXID33420,Home,"Rp 293.000,-",11-05-2024,Hemat,Transfer,★★★★
905,ID0283,26,Pria,SPXID47002,Fashion,"Rp 621.000,-",13-11-2023,Express,Cash,★
906,ID0097,36,Pria,SPXID19873,Fashion,"Rp 990.000,-",18-11-2025,Reguler,Ngutang,★★★★★
907,ID0593,23,Pria,SPXID11548,Fashion,"Rp 316.000,-",28-04-2025,Hemat,Transfer,★★★★★
908,ID0983,53,Pria,SPXID06332,Food,"Rp 183.000,-",26-08-2024,Next Day,Cash,★★★
909,ID0033,53,Pria,SPXID14206,Sport,"Rp 427.000,-",09-02-2025,Next Day,Cash,★★★★★
910,ID0882,51,Pria,SPXID16336,Fashion,"Rp 298.000,-",08-10-2023,Next Day,Ngutang,★★★★
911,ID0147,42,Wanita,SPXID40087,Food,"Rp 431.000,-",06-06-2025,Next Day,Ngutang,★★★★
912,ID0046,29,Pria,SPXID34393,Sport,"Rp 666.000,-",07-09-2023,Reguler,Ngutang,★★★
913,ID0955,44,Wanita,SPXID49216,Food,"Rp 929.000,-",25-10-2024,Express,Transfer,★★★
914,ID0339,52,Pria,SPXID00723,Sport,"Rp 673.000,-",23-05-2024,Hemat,Ngutang,★★★★★
915,ID0346,53,Wanita,SPXID30964,Fashion,"Rp 810.000,-",01-08-2024,Hemat,Ngutang,★★★★★
916,ID0439,42,Wanita,SPXID41905,Home,"Rp 231.000,-",10-07-2024,Next Day,Ngutang,★★★★★
917,ID0324,40,Pria,SPXID47747,Home,"Rp 966.000,-",29-10-2024,Reguler,Ngutang,★★
918,ID0149,45,Wanita,SPXID11952,Sport,"Rp 329.000,-",15-08-2025,Hemat,Cash,★★★★★
919,ID0837,35,Wanita,SPXID13695,Electronics,"Rp 155.000,-",16-04-2025,Next Day,COD,★★★★★
920,ID0105,35,Wanita,SPXID21043,Home,"Rp 684.000,-",14-02-2023,Reguler,Ngutang,★★
921,ID0566,51,Pria,SPXID40380,Fashion,"Rp 998.000,-",08-06-2024,Next Day,Ngutang,★★★★★
922,ID0751,55,Pria,SPXID34925,Sport,"Rp 542.000,-",02-04-2023,Hemat,COD,★★★★★
923,ID0934,32,Wanita,SPXID29589,Fashion,"Rp 690.000,-",07-03-2024,Next Day,Cash,★★★
924,ID0210,35,Wanita,SPXID39327,Sport,"Rp 175.000,-",14-08-2023,Reguler,Cash,★★★★
925,ID0107,37,Wanita,SPXID06742,Electronics,"Rp 302.000,-",19-04-2025,Reguler,Ngutang,★★★★
926,ID0610,20,Pria,SPXID28668,Food,"Rp 54.000,-",15-04-2023,Next Day,Cash,★★
927,ID0794,48,Wanita,SPXID45201,Electronics,"Rp 912.000,-",01-01-2025,Express,Transfer,★
928,ID0473,29,Wanita,SPXID12291,Sport,"Rp 607.000,-",19-05-2023,Next Day,Transfer,★★★★★
929,ID0525,23,Pria,SPXID43928,Electronics,"Rp 346.000,-",21-06-2023,Next Day,Cash,★★★
930,ID0145,48,Pria,SPXID33125,Food,"Rp 313.000,-",12-01-2023,Reguler,Transfer,★★★★★
931,ID0989,58,Pria,SPXID39664,Food,"Rp 265.000,-",04-05-2024,Reguler,Cash,★
932,ID0157,31,Pria,SPXID26844,Fashion,"Rp 142.000,-",17-04-2024,Express,COD,★
933,ID0461,55,Wanita,SPXID33780,Sport,"Rp 148.000,-",10-11-2023,Reguler,COD,★★★★
934,ID0748,58,Pria,SPXID07362,Home,"Rp 622.000,-",05-03-2024,Express,Transfer,★★★
935,ID0411,22,Wanita,SPXID00669,Sport,"Rp 465.000,-",15-08-2025,Express,COD,★★
936,ID0112,42,Wanita,SPXID46078,Fashion,"Rp 740.000,-",24-05-2025,Hemat,Cash,★★
937,ID0724,20,Pria,SPXID09843,Electronics,"Rp 84.000,-",25-06-2023,Express,COD,★★★★★
938,ID0032,49,Wanita,SPXID16659,Electronics,"Rp 320.000,-",01-03-2023,Reguler,Cash,★
939,ID0096,54,Pria,SPXID44439,Food,"Rp 160.000,-",27-03-2023,Express,Transfer,★★★
940,ID0444,54,Pria,SPXID47962,Fashion,"Rp 939.000,-",22-09-2025,Hemat,Transfer,★★★★★
941,ID0063,33,Wanita,SPXID08544,Electronics,"Rp 652.000,-",12-11-2023,Next Day,Ngutang,★★★★
942,ID0643,27,Wanita,SPXID25500,Sport,"Rp 232.000,-",11-05-2024,Reguler,Transfer,★
943,ID0696,52,Wanita,SPXID40421,Electronics,"Rp 697.000,-",08-05-2024,Express,COD,★★★★★
944,ID0709,56,Pria,SPXID01311,Home,"Rp 477.000,-",21-11-2024,Hemat,Ngutang,★★★★
945,ID0597,50,Pria,SPXID44852,Sport,"Rp 793.000,-",06-07-2023,Reguler,COD,★★★★
946,ID0334,52,Wanita,SPXID16233,Sport,"Rp 63.000,-",17-05-2024,Next Day,Ngutang,★★★★★
947,ID0140,38,Wanita,SPXID17368,Fashion,"Rp 750.000,-",23-05-2024,Next Day,Transfer,★★★
948,ID0541,20,Pria,SPXID30385,Sport,"Rp 708.000,-",27-02-2025,Reguler,Ngutang,★★
949,ID0129,29,Wanita,SPXID36006,Electronics,"Rp 95.000,-",06-02-2025,Express,Transfer,★
950,ID0850,23,Pria,SPXID30795,Fashion,"Rp 196.000,-",24-03-2023,Express,COD,★★
951,ID0226,39,Wanita,SPXID29140,Sport,"Rp 227.000,-",14-04-2023,Hemat,Transfer,★★
952,ID0198,19,Pria,SPXID19220,Food,"Rp 788.000,-",30-04-2023,Reguler,Transfer,★
953,ID0789,45,Pria,SPXID31199,Sport,"Rp 252.000,-",11-11-2025,Next Day,Ngutang,★
954,ID0166,39,Pria,SPXID25726,Food,"Rp 291.000,-",01-06-2023,Express,Cash,★★
955,ID0218,19,Pria,SPXID16561,Fashion,"Rp 153.000,-",26-05-2023,Reguler,Ngutang,★★★★★
956,ID0929,58,Wanita,SPXID24989,Food,"Rp 97.000,-",28-06-2023,Express,COD,★★
957,ID0353,55,Wanita,SPXID30435,Sport,"Rp 108.000,-",08-06-2024,Hemat,Ngutang,★
958,ID0263,58,Wanita,SPXID43542,Fashion,"Rp 350.000,-",20-08-2023,Express,COD,★
959,ID0666,20,Pria,SPXID01813,Electronics,"Rp 492.000,-",21-05-2023,Reguler,Transfer,★★★★★
960,ID0255,37,Wanita,SPXID19592,Food,"Rp 271.000,-",25-11-2024,Next Day,Ngutang,★★★★
961,ID0338,34,Wanita,SPXID14966,Fashion,"Rp 737.000,-",16-03-2024,Express,Transfer,★★★★★
962,ID0365,21,Pria,SPXID45120,Electronics,"Rp 56.000,-",30-01-2025,Next Day,COD,★★★★
963,ID0772,22,Wanita,SPXID20694,Home,"Rp 813.000,-",11-08-2023,Hemat,Ngutang,★★★★★
964,ID0118,30,Wanita,SPXID46305,Sport,"Rp 547.000,-",03-03-2023,Reguler,Transfer,★
965,ID0046,47,Pria,SPXID07345,Fashion,"Rp 245.000,-",03-10-2025,Next Day,Transfer,★★★★★
966,ID0379,51,Pria,SPXID13179,Home,"Rp 68.000,-",16-02-2025,Hemat,Transfer,★
967,ID0529,52,Pria,SPXID00226,Electronics,"Rp 457.000,-",22-09-2025,Express,Transfer,★★★★★
968,ID0315,50,Pria,SPXID49561,Food,"Rp 555.000,-",08-02-2024,Hemat,COD,★★
969,ID0638,44,Pria,SPXID18690,Fashion,"Rp 172.000,-",13-03-2023,Reguler,Cash,★
970,ID0815,55,Pria,SPXID32941,Home,"Rp 864.000,-",17-04-2025,Express,COD,★★★
971,ID0742,34,Pria,SPXID11262,Fashion,"Rp 866.000,-",11-03-2023,Hemat,COD,★
972,ID0649,46,Wanita,SPXID06154,Sport,"Rp 444.000,-",05-04-2024,Hemat,Transfer,★★★
973,ID0944,58,Wanita,SPXID01638,Food,"Rp 633.000,-",24-03-2025,Next Day,Ngutang,★★
974,ID0322,42,Wanita,SPXID24641,Home,"Rp 240.000,-",23-05-2025,Next Day,Transfer,★★
975,ID0105,45,Wanita,SPXID45784,Sport,"Rp 672.000,-",05-10-2023,Hemat,Transfer,★
976,ID0649,34,Wanita,SPXID25383,Sport,"Rp 165.000,-",16-11-2024,Hemat,Transfer,★★★★★
977,ID0585,34,Wanita,SPXID22936,Electronics,"Rp 836.000,-",09-06-2025,Express,Transfer,★★★★
978,ID0631,47,Wanita,SPXID48196,Sport,"Rp 700.000,-",29-10-2025,Hemat,Transfer,★★★
979,ID0285,27,Wanita,SPXID01740,Home,"Rp 606.000,-",25-08-2025,Hemat,Cash,★★★★★
980,ID0094,23,Pria,SPXID37475,Food,"Rp 717.000,-",08-06-2023,Express,Cash,★
981,ID0817,34,Wanita,SPXID02388,Fashion,"Rp 456.000,-",15-07-2023,Next Day,Cash,★★★★★
982,ID0337,31,Pria,SPXID25531,Food,"Rp 835.000,-",15-07-2023,Hemat,COD,★★★★
983,ID0288,59,Wanita,SPXID10481,Home,"Rp 762.000,-",16-07-2023,Express,COD,★★★★★
984,ID0983,29,Wanita,SPXID20652,Electronics,"Rp 56.000,-",09-05-2024,Express,Transfer,★★★★★
985,ID0890,22,Wanita,SPXID32818,Sport,"Rp 377.000,-",04-05-2023,Next Day,Ngutang,★
986,ID0355,52,Wanita,SPXID25285,Sport,"Rp 880.000,-",08-08-2025,Next Day,Cash,★★★★★
987,ID0095,21,Wanita,SPXID19582,Electronics,"Rp 591.000,-",24-04-2023,Express,Ngutang,★★★
988,ID0778,21,Pria,SPXID07652,Food,"Rp 547.000,-",16-05-2023,Hemat,Cash,★★
989,ID0847,32,Pria,SPXID47444,Sport,"Rp 356.000,-",25-01-2023,Hemat,Ngutang,★★★
990,ID0134,21,Wanita,SPXID37158,Fashion,"Rp 820.000,-",05-08-2023,Hemat,Transfer,★
991,ID0728,58,Wanita,SPXID41477,Fashion,"Rp 725.000,-",27-03-2023,Express,Transfer,★★
992,ID0379,31,Wanita,SPXID45656,Food,"Rp 756.000,-",06-02-2025,Express,Cash,★
993,ID0375,34,Pria,SPXID26322,Electronics,"Rp 947.000,-",23-01-2024,Reguler,COD,★★★
994,ID0672,23,Pria,SPXID29601,Home,"Rp 422.000,-",02-09-2024,Hemat,Ngutang,★★
995,ID0884,51,Pria,SPXID27573,Food,"Rp 281.000,-",13-09-2024,Hemat,Ngutang,★★
996,ID0501,20,Wanita,SPXID06000,Sport,"Rp 278.000,-",11-01-2025,Reguler,COD,★★
997,ID0097,39,Pria,SPXID17077,Fashion,"Rp 662.000,-",27-08-2024,Reguler,Cash,★★★
998,ID0836,19,Pria,SPXID03685,Sport,"Rp 271.000,-",07-10-2023,Hemat,Ngutang,★★★
999,ID0444,31,Pria,SPXID03310,Sport,"Rp 849.000,-",23-01-2024,Hemat,Ngutang,★★★★
